            time               v             rho            temp          eratio            asym
  1.06271152E+06  7.87933483E+06  5.30189027E-09  7.11791970E+04  1.18274473E+00  0.00000000E+00
  1.06307225E+06  7.87785219E+06  5.30323422E-09  7.11819413E+04  1.18260560E+00  0.00000000E+00
  1.06343298E+06  7.87637144E+06  5.30457740E-09  7.11846856E+04  1.18246673E+00  0.00000000E+00
  1.06379371E+06  7.87489258E+06  5.30591981E-09  7.11874298E+04  1.18232812E+00  0.00000000E+00
  1.06415444E+06  7.87341561E+06  5.30726146E-09  7.11901741E+04  1.18218976E+00  0.00000000E+00
  1.06451517E+06  7.87194052E+06  5.30860234E-09  7.11929184E+04  1.18205166E+00  0.00000000E+00
  1.06487590E+06  7.87046730E+06  5.30994246E-09  7.11956627E+04  1.18191381E+00  0.00000000E+00
  1.06523663E+06  7.86899596E+06  5.31128182E-09  7.11984069E+04  1.18177622E+00  0.00000000E+00
  1.06559736E+06  7.86752648E+06  5.31262041E-09  7.12011512E+04  1.18163888E+00  0.00000000E+00
  1.06595809E+06  7.86605888E+06  5.31395825E-09  7.12038955E+04  1.18150179E+00  0.00000000E+00
  1.06631882E+06  7.86459313E+06  5.31529532E-09  7.12066397E+04  1.18136496E+00  0.00000000E+00
  1.06667955E+06  7.86312925E+06  5.31663164E-09  7.12093840E+04  1.18122838E+00  0.00000000E+00
  1.06704028E+06  7.86166722E+06  5.31796719E-09  7.12121283E+04  1.18109205E+00  0.00000000E+00
  1.06740101E+06  7.86020704E+06  5.31930200E-09  7.12148725E+04  1.18095597E+00  0.00000000E+00
  1.06776174E+06  7.85874871E+06  5.32063604E-09  7.12176168E+04  1.18082015E+00  0.00000000E+00
  1.06812247E+06  7.85729222E+06  5.32196934E-09  7.12203611E+04  1.18068457E+00  0.00000000E+00
  1.06848320E+06  7.85583757E+06  5.32330188E-09  7.12231053E+04  1.18054925E+00  0.00000000E+00
  1.06884393E+06  7.85438476E+06  5.32463367E-09  7.12258496E+04  1.18041417E+00  0.00000000E+00
  1.06920466E+06  7.85293379E+06  5.32596471E-09  7.12285939E+04  1.18027934E+00  0.00000000E+00
  1.06956539E+06  7.85148464E+06  5.32729499E-09  7.12313381E+04  1.18014476E+00  0.00000000E+00
  1.06992612E+06  7.85003732E+06  5.32862454E-09  7.12340824E+04  1.18001043E+00  0.00000000E+00
  1.07028685E+06  7.84859182E+06  5.32995333E-09  7.12368267E+04  1.17987635E+00  0.00000000E+00
  1.07064758E+06  7.84714814E+06  5.33128138E-09  7.12395710E+04  1.17974251E+00  0.00000000E+00
  1.07100831E+06  7.84570627E+06  5.33260868E-09  7.12423152E+04  1.17960892E+00  0.00000000E+00
  1.07136904E+06  7.84426622E+06  5.33393524E-09  7.12450595E+04  1.17947558E+00  0.00000000E+00
  1.07172977E+06  7.84282797E+06  5.33526106E-09  7.12478038E+04  1.17934248E+00  0.00000000E+00
  1.07209051E+06  7.84139153E+06  5.33658613E-09  7.12505480E+04  1.17920963E+00  0.00000000E+00
  1.07245124E+06  7.83995689E+06  5.33791047E-09  7.12532923E+04  1.17907702E+00  0.00000000E+00
  1.07281197E+06  7.83852404E+06  5.33923406E-09  7.12560366E+04  1.17894466E+00  0.00000000E+00
  1.07317270E+06  7.83709299E+06  5.34055692E-09  7.12587808E+04  1.17881254E+00  0.00000000E+00
  1.07353343E+06  7.83566373E+06  5.34187904E-09  7.12615251E+04  1.17868066E+00  0.00000000E+00
  1.07389416E+06  7.83423625E+06  5.34320043E-09  7.12642694E+04  1.17854902E+00  0.00000000E+00
  1.07425489E+06  7.83281056E+06  5.34452108E-09  7.12670136E+04  1.17841763E+00  0.00000000E+00
  1.07461562E+06  7.83138665E+06  5.34584099E-09  7.12697579E+04  1.17828648E+00  0.00000000E+00
  1.07497635E+06  7.82996451E+06  5.34716018E-09  7.12725022E+04  1.17815557E+00  0.00000000E+00
  1.07533708E+06  7.82854414E+06  5.34847863E-09  7.12752464E+04  1.17802490E+00  0.00000000E+00
  1.07569781E+06  7.82712555E+06  5.34979635E-09  7.12779907E+04  1.17789447E+00  0.00000000E+00
  1.07605854E+06  7.82570872E+06  5.35111334E-09  7.12807350E+04  1.17776429E+00  0.00000000E+00
  1.07641927E+06  7.82429364E+06  5.35242961E-09  7.12834792E+04  1.17763434E+00  0.00000000E+00
  1.07678000E+06  7.82288033E+06  5.35374515E-09  7.12862235E+04  1.17750463E+00  0.00000000E+00
  1.07714073E+06  7.82146878E+06  5.35505996E-09  7.12889678E+04  1.17737515E+00  0.00000000E+00
  1.07750146E+06  7.82005897E+06  5.35637404E-09  7.12917121E+04  1.17724592E+00  0.00000000E+00
  1.07786219E+06  7.81865091E+06  5.35768741E-09  7.12944563E+04  1.17711692E+00  0.00000000E+00
  1.07822292E+06  7.81724460E+06  5.35900005E-09  7.12972006E+04  1.17698816E+00  0.00000000E+00
  1.07858365E+06  7.81584002E+06  5.36031197E-09  7.12999449E+04  1.17685964E+00  0.00000000E+00
  1.07894438E+06  7.81443719E+06  5.36162317E-09  7.13026891E+04  1.17673135E+00  0.00000000E+00
  1.07930511E+06  7.81303608E+06  5.36293365E-09  7.13054334E+04  1.17660330E+00  0.00000000E+00
  1.07966584E+06  7.81163671E+06  5.36424341E-09  7.13081777E+04  1.17647548E+00  0.00000000E+00
  1.08002657E+06  7.81023907E+06  5.36555245E-09  7.13109219E+04  1.17634790E+00  0.00000000E+00
  1.08038730E+06  7.80884314E+06  5.36686078E-09  7.13136662E+04  1.17622055E+00  0.00000000E+00
  1.08074803E+06  7.80744894E+06  5.36816839E-09  7.13164105E+04  1.17609344E+00  0.00000000E+00
  1.08110876E+06  7.80605646E+06  5.36947529E-09  7.13191547E+04  1.17596656E+00  0.00000000E+00
  1.08146949E+06  7.80466569E+06  5.37078148E-09  7.13218990E+04  1.17583991E+00  0.00000000E+00
  1.08183022E+06  7.80327662E+06  5.37208696E-09  7.13246433E+04  1.17571350E+00  0.00000000E+00
  1.08219095E+06  7.80188927E+06  5.37339172E-09  7.13273875E+04  1.17558731E+00  0.00000000E+00
  1.08255168E+06  7.80050362E+06  5.37469578E-09  7.13301318E+04  1.17546136E+00  0.00000000E+00
  1.08291241E+06  7.79911966E+06  5.37599912E-09  7.13328761E+04  1.17533564E+00  0.00000000E+00
  1.08327314E+06  7.79773741E+06  5.37730176E-09  7.13356204E+04  1.17521015E+00  0.00000000E+00
  1.08363388E+06  7.79635684E+06  5.37860370E-09  7.13383646E+04  1.17508489E+00  0.00000000E+00
  1.08399461E+06  7.79497797E+06  5.37990493E-09  7.13411089E+04  1.17495986E+00  0.00000000E+00
  1.08435534E+06  7.79360078E+06  5.38120545E-09  7.13438532E+04  1.17483505E+00  0.00000000E+00
  1.08471607E+06  7.79222528E+06  5.38250528E-09  7.13465974E+04  1.17471048E+00  0.00000000E+00
  1.08507680E+06  7.79085145E+06  5.38380440E-09  7.13493417E+04  1.17458614E+00  0.00000000E+00
  1.08543753E+06  7.78947931E+06  5.38510282E-09  7.13520860E+04  1.17446202E+00  0.00000000E+00
  1.08579826E+06  7.78810883E+06  5.38640054E-09  7.13548302E+04  1.17433813E+00  0.00000000E+00
  1.08615899E+06  7.78674002E+06  5.38769756E-09  7.13575745E+04  1.17421447E+00  0.00000000E+00
  1.08651972E+06  7.78537288E+06  5.38899389E-09  7.13603188E+04  1.17409103E+00  0.00000000E+00
  1.08688045E+06  7.78400741E+06  5.39028952E-09  7.13630630E+04  1.17396782E+00  0.00000000E+00
  1.08724118E+06  7.78264359E+06  5.39158445E-09  7.13658073E+04  1.17384483E+00  0.00000000E+00
  1.08760191E+06  7.78128143E+06  5.39287869E-09  7.13685516E+04  1.17372207E+00  0.00000000E+00
  1.08796264E+06  7.77992092E+06  5.39417224E-09  7.13712958E+04  1.17359954E+00  0.00000000E+00
  1.08832337E+06  7.77856206E+06  5.39546509E-09  7.13740401E+04  1.17347723E+00  0.00000000E+00
  1.08868410E+06  7.77720485E+06  5.39675726E-09  7.13767844E+04  1.17335514E+00  0.00000000E+00
  1.08904483E+06  7.77584928E+06  5.39804873E-09  7.13795286E+04  1.17323327E+00  0.00000000E+00
  1.08940556E+06  7.77449535E+06  5.39933952E-09  7.13822729E+04  1.17311163E+00  0.00000000E+00
  1.08976629E+06  7.77314306E+06  5.40062962E-09  7.13850172E+04  1.17299021E+00  0.00000000E+00
  1.09012702E+06  7.77179240E+06  5.40191903E-09  7.13877615E+04  1.17286902E+00  0.00000000E+00
  1.09048775E+06  7.77044337E+06  5.40320776E-09  7.13905057E+04  1.17274804E+00  0.00000000E+00
  1.09084848E+06  7.76909597E+06  5.40449580E-09  7.13932500E+04  1.17262729E+00  0.00000000E+00
  1.09120921E+06  7.76775019E+06  5.40578316E-09  7.13959943E+04  1.17250675E+00  0.00000000E+00
  1.09156994E+06  7.76640603E+06  5.40706984E-09  7.13987385E+04  1.17238644E+00  0.00000000E+00
  1.09193067E+06  7.76506349E+06  5.40835584E-09  7.14014828E+04  1.17226635E+00  0.00000000E+00
  1.09229140E+06  7.76372257E+06  5.40964115E-09  7.14042271E+04  1.17214647E+00  0.00000000E+00
  1.09265213E+06  7.76238325E+06  5.41092579E-09  7.14069713E+04  1.17202682E+00  0.00000000E+00
  1.09301286E+06  7.76104555E+06  5.41220975E-09  7.14097156E+04  1.17190738E+00  0.00000000E+00
  1.09337359E+06  7.75970944E+06  5.41349303E-09  7.14124599E+04  1.17178816E+00  0.00000000E+00
  1.09373432E+06  7.75837494E+06  5.41477564E-09  7.14152041E+04  1.17166916E+00  0.00000000E+00
  1.09409505E+06  7.75704204E+06  5.41605758E-09  7.14179484E+04  1.17155038E+00  0.00000000E+00
  1.09445578E+06  7.75571073E+06  5.41733884E-09  7.14206927E+04  1.17143181E+00  0.00000000E+00
  1.09481652E+06  7.75438101E+06  5.41861942E-09  7.14234369E+04  1.17131346E+00  0.00000000E+00
  1.09517725E+06  7.75305288E+06  5.41989934E-09  7.14261812E+04  1.17119532E+00  0.00000000E+00
  1.09553798E+06  7.75172634E+06  5.42117859E-09  7.14289255E+04  1.17107741E+00  0.00000000E+00
  1.09589871E+06  7.75040138E+06  5.42245716E-09  7.14316698E+04  1.17095970E+00  0.00000000E+00
  1.09625944E+06  7.74907800E+06  5.42373507E-09  7.14344140E+04  1.17084221E+00  0.00000000E+00
  1.09662017E+06  7.74775619E+06  5.42501232E-09  7.14371583E+04  1.17072494E+00  0.00000000E+00
  1.09698090E+06  7.74643596E+06  5.42628889E-09  7.14399026E+04  1.17060787E+00  0.00000000E+00
  1.09734163E+06  7.74511730E+06  5.42756480E-09  7.14426468E+04  1.17049103E+00  0.00000000E+00
  1.09770236E+06  7.74380020E+06  5.42884005E-09  7.14453911E+04  1.17037439E+00  0.00000000E+00
  1.09806309E+06  7.74248467E+06  5.43011464E-09  7.14481354E+04  1.17025797E+00  0.00000000E+00
  1.09842382E+06  7.74117070E+06  5.43138856E-09  7.14508796E+04  1.17014176E+00  0.00000000E+00
  1.09878455E+06  7.73985828E+06  5.43266182E-09  7.14536239E+04  1.17002576E+00  0.00000000E+00
  1.09914528E+06  7.73854742E+06  5.43393443E-09  7.14563682E+04  1.16990997E+00  0.00000000E+00
  1.09950601E+06  7.73723811E+06  5.43520637E-09  7.14591124E+04  1.16979439E+00  0.00000000E+00
  1.09986674E+06  7.73593035E+06  5.43647766E-09  7.14618567E+04  1.16967902E+00  0.00000000E+00
  1.10022747E+06  7.73462413E+06  5.43774829E-09  7.14646010E+04  1.16956387E+00  0.00000000E+00
  1.10058820E+06  7.73331946E+06  5.43901827E-09  7.14673452E+04  1.16944892E+00  0.00000000E+00
  1.10094893E+06  7.73201632E+06  5.44028759E-09  7.14700895E+04  1.16933418E+00  0.00000000E+00
  1.10130966E+06  7.73071472E+06  5.44155626E-09  7.14728338E+04  1.16921965E+00  0.00000000E+00
  1.10167039E+06  7.72941466E+06  5.44282427E-09  7.14755781E+04  1.16910533E+00  0.00000000E+00
  1.10203112E+06  7.72811612E+06  5.44409164E-09  7.14783223E+04  1.16899122E+00  0.00000000E+00
  1.10239185E+06  7.72681911E+06  5.44535836E-09  7.14810666E+04  1.16887731E+00  0.00000000E+00
  1.10275258E+06  7.72552362E+06  5.44662442E-09  7.14838109E+04  1.16876362E+00  0.00000000E+00
  1.10311331E+06  7.72422966E+06  5.44788984E-09  7.14865551E+04  1.16865012E+00  0.00000000E+00
  1.10347404E+06  7.72293721E+06  5.44915461E-09  7.14892994E+04  1.16853684E+00  0.00000000E+00
  1.10383477E+06  7.72164627E+06  5.45041874E-09  7.14920437E+04  1.16842376E+00  0.00000000E+00
  1.10419550E+06  7.72035685E+06  5.45168222E-09  7.14947879E+04  1.16831088E+00  0.00000000E+00
  1.10455623E+06  7.71906894E+06  5.45294506E-09  7.14975322E+04  1.16819821E+00  0.00000000E+00
  1.10491696E+06  7.71778253E+06  5.45420726E-09  7.15002765E+04  1.16808575E+00  0.00000000E+00
  1.10527769E+06  7.71649762E+06  5.45546881E-09  7.15030207E+04  1.16797349E+00  0.00000000E+00
  1.10563842E+06  7.71521421E+06  5.45672973E-09  7.15057650E+04  1.16786143E+00  0.00000000E+00
  1.10599915E+06  7.71393230E+06  5.45799000E-09  7.15085093E+04  1.16774958E+00  0.00000000E+00
  1.10635989E+06  7.71265189E+06  5.45924964E-09  7.15112535E+04  1.16763793E+00  0.00000000E+00
  1.10672062E+06  7.71137296E+06  5.46050864E-09  7.15139978E+04  1.16752648E+00  0.00000000E+00
  1.10708135E+06  7.71009553E+06  5.46176700E-09  7.15167421E+04  1.16741524E+00  0.00000000E+00
  1.10744208E+06  7.70881957E+06  5.46302473E-09  7.15194863E+04  1.16730419E+00  0.00000000E+00
  1.10780281E+06  7.70754510E+06  5.46428182E-09  7.15222306E+04  1.16719335E+00  0.00000000E+00
  1.10816354E+06  7.70627211E+06  5.46553828E-09  7.15249749E+04  1.16708271E+00  0.00000000E+00
  1.10852427E+06  7.70500059E+06  5.46679411E-09  7.15277192E+04  1.16697227E+00  0.00000000E+00
  1.10888500E+06  7.70373055E+06  5.46804931E-09  7.15304634E+04  1.16686203E+00  0.00000000E+00
  1.10924573E+06  7.70246198E+06  5.46930388E-09  7.15332077E+04  1.16675199E+00  0.00000000E+00
  1.10960646E+06  7.70119487E+06  5.47055781E-09  7.15359520E+04  1.16664215E+00  0.00000000E+00
  1.10996719E+06  7.69992923E+06  5.47181113E-09  7.15386962E+04  1.16653250E+00  0.00000000E+00
  1.11032792E+06  7.69866505E+06  5.47306381E-09  7.15414405E+04  1.16642306E+00  0.00000000E+00
  1.11068865E+06  7.69740233E+06  5.47431587E-09  7.15441848E+04  1.16631382E+00  0.00000000E+00
  1.11104938E+06  7.69614106E+06  5.47556730E-09  7.15469290E+04  1.16620477E+00  0.00000000E+00
  1.11141011E+06  7.69488125E+06  5.47681811E-09  7.15496733E+04  1.16609592E+00  0.00000000E+00
  1.11177084E+06  7.69362288E+06  5.47806830E-09  7.15524176E+04  1.16598726E+00  0.00000000E+00
  1.11213157E+06  7.69236596E+06  5.47931786E-09  7.15551618E+04  1.16587881E+00  0.00000000E+00
  1.11249230E+06  7.69111049E+06  5.48056681E-09  7.15579061E+04  1.16577055E+00  0.00000000E+00
  1.11285303E+06  7.68985646E+06  5.48181514E-09  7.15606504E+04  1.16566248E+00  0.00000000E+00
  1.11321376E+06  7.68860386E+06  5.48306284E-09  7.15633946E+04  1.16555461E+00  0.00000000E+00
  1.11357449E+06  7.68735271E+06  5.48430993E-09  7.15661389E+04  1.16544694E+00  0.00000000E+00
  1.11393522E+06  7.68610298E+06  5.48555641E-09  7.15688832E+04  1.16533946E+00  0.00000000E+00
  1.11429595E+06  7.68485468E+06  5.48680226E-09  7.15716275E+04  1.16523218E+00  0.00000000E+00
  1.11465668E+06  7.68360782E+06  5.48804751E-09  7.15743717E+04  1.16512509E+00  0.00000000E+00
  1.11501741E+06  7.68236237E+06  5.48929214E-09  7.15771160E+04  1.16501819E+00  0.00000000E+00
  1.11537814E+06  7.68111835E+06  5.49053616E-09  7.15798603E+04  1.16491148E+00  0.00000000E+00
  1.11573887E+06  7.67987574E+06  5.49177956E-09  7.15826045E+04  1.16480497E+00  0.00000000E+00
  1.11609960E+06  7.67863455E+06  5.49302236E-09  7.15853488E+04  1.16469865E+00  0.00000000E+00
  1.11646033E+06  7.67739477E+06  5.49426455E-09  7.15880931E+04  1.16459253E+00  0.00000000E+00
  1.11682106E+06  7.67615641E+06  5.49550613E-09  7.15908373E+04  1.16448659E+00  0.00000000E+00
  1.11718179E+06  7.67491945E+06  5.49674710E-09  7.15935816E+04  1.16438085E+00  0.00000000E+00
  1.11754253E+06  7.67368389E+06  5.49798746E-09  7.15963259E+04  1.16427529E+00  0.00000000E+00
  1.11790326E+06  7.67244974E+06  5.49922723E-09  7.15990701E+04  1.16416993E+00  0.00000000E+00
  1.11826399E+06  7.67121698E+06  5.50046638E-09  7.16018144E+04  1.16406476E+00  0.00000000E+00
  1.11862472E+06  7.66998562E+06  5.50170494E-09  7.16045587E+04  1.16395977E+00  0.00000000E+00
  1.11898545E+06  7.66875566E+06  5.50294289E-09  7.16073029E+04  1.16385498E+00  0.00000000E+00
  1.11934618E+06  7.66752708E+06  5.50418024E-09  7.16100472E+04  1.16375038E+00  0.00000000E+00
  1.11970691E+06  7.66629989E+06  5.50541699E-09  7.16127915E+04  1.16364596E+00  0.00000000E+00
  1.12006764E+06  7.66507409E+06  5.50665314E-09  7.16155358E+04  1.16354173E+00  0.00000000E+00
  1.12042837E+06  7.66384967E+06  5.50788870E-09  7.16182800E+04  1.16343769E+00  0.00000000E+00
  1.12078910E+06  7.66262663E+06  5.50912365E-09  7.16210243E+04  1.16333384E+00  0.00000000E+00
  1.12114983E+06  7.66140496E+06  5.51035801E-09  7.16237686E+04  1.16323017E+00  0.00000000E+00
  1.12151056E+06  7.66018467E+06  5.51159178E-09  7.16265128E+04  1.16312669E+00  0.00000000E+00
  1.12187129E+06  7.65896575E+06  5.51282495E-09  7.16292571E+04  1.16302340E+00  0.00000000E+00
  1.12223202E+06  7.65774820E+06  5.51405753E-09  7.16320014E+04  1.16292029E+00  0.00000000E+00
  1.12259275E+06  7.65653202E+06  5.51528952E-09  7.16347456E+04  1.16281737E+00  0.00000000E+00
  1.12295348E+06  7.65531719E+06  5.51652092E-09  7.16374899E+04  1.16271464E+00  0.00000000E+00
  1.12331421E+06  7.65410373E+06  5.51775172E-09  7.16402342E+04  1.16261209E+00  0.00000000E+00
  1.12367494E+06  7.65289163E+06  5.51898194E-09  7.16429784E+04  1.16250972E+00  0.00000000E+00
  1.12403567E+06  7.65168088E+06  5.52021157E-09  7.16457227E+04  1.16240754E+00  0.00000000E+00
  1.12439640E+06  7.65047148E+06  5.52144062E-09  7.16484670E+04  1.16230554E+00  0.00000000E+00
  1.12475713E+06  7.64926344E+06  5.52266907E-09  7.16512112E+04  1.16220372E+00  0.00000000E+00
  1.12511786E+06  7.64805674E+06  5.52389695E-09  7.16539555E+04  1.16210209E+00  0.00000000E+00
  1.12547859E+06  7.64685138E+06  5.52512424E-09  7.16566998E+04  1.16200064E+00  0.00000000E+00
  1.12583932E+06  7.64564737E+06  5.52635094E-09  7.16594440E+04  1.16189937E+00  0.00000000E+00
  1.12620005E+06  7.64444469E+06  5.52757707E-09  7.16621883E+04  1.16179829E+00  0.00000000E+00
  1.12656078E+06  7.64324335E+06  5.52880261E-09  7.16649326E+04  1.16169738E+00  0.00000000E+00
  1.12692151E+06  7.64204335E+06  5.53002758E-09  7.16676769E+04  1.16159666E+00  0.00000000E+00
  1.12728224E+06  7.64084467E+06  5.53125196E-09  7.16704211E+04  1.16149612E+00  0.00000000E+00
  1.12764297E+06  7.63964733E+06  5.53247577E-09  7.16731654E+04  1.16139576E+00  0.00000000E+00
  1.12800370E+06  7.63845131E+06  5.53369900E-09  7.16759097E+04  1.16129558E+00  0.00000000E+00
  1.12836443E+06  7.63725661E+06  5.53492166E-09  7.16786539E+04  1.16119557E+00  0.00000000E+00
  1.12872516E+06  7.63606323E+06  5.53614374E-09  7.16813982E+04  1.16109575E+00  0.00000000E+00
  1.12908590E+06  7.63487118E+06  5.53736524E-09  7.16841425E+04  1.16099611E+00  0.00000000E+00
  1.12944663E+06  7.63368043E+06  5.53858618E-09  7.16868867E+04  1.16089664E+00  0.00000000E+00
  1.12980736E+06  7.63249100E+06  5.53980654E-09  7.16896310E+04  1.16079736E+00  0.00000000E+00
  1.13016809E+06  7.63130288E+06  5.54102633E-09  7.16923753E+04  1.16069825E+00  0.00000000E+00
  1.13052882E+06  7.63011607E+06  5.54224555E-09  7.16951195E+04  1.16059932E+00  0.00000000E+00
  1.13088955E+06  7.62893056E+06  5.54346421E-09  7.16978638E+04  1.16050057E+00  0.00000000E+00
  1.13125028E+06  7.62774635E+06  5.54468229E-09  7.17006081E+04  1.16040199E+00  0.00000000E+00
  1.13161101E+06  7.62656344E+06  5.54589981E-09  7.17033523E+04  1.16030359E+00  0.00000000E+00
  1.13197174E+06  7.62538183E+06  5.54711676E-09  7.17060966E+04  1.16020536E+00  0.00000000E+00
  1.13233247E+06  7.62420152E+06  5.54833315E-09  7.17088409E+04  1.16010732E+00  0.00000000E+00
  1.13269320E+06  7.62302249E+06  5.54954898E-09  7.17115852E+04  1.16000944E+00  0.00000000E+00
  1.13305393E+06  7.62184476E+06  5.55076424E-09  7.17143294E+04  1.15991175E+00  0.00000000E+00
  1.13341466E+06  7.62066831E+06  5.55197894E-09  7.17170737E+04  1.15981422E+00  0.00000000E+00
  1.13377539E+06  7.61949315E+06  5.55319308E-09  7.17198180E+04  1.15971688E+00  0.00000000E+00
  1.13413612E+06  7.61831926E+06  5.55440666E-09  7.17225622E+04  1.15961970E+00  0.00000000E+00
  1.13449685E+06  7.61714666E+06  5.55561968E-09  7.17253065E+04  1.15952270E+00  0.00000000E+00
  1.13485758E+06  7.61597533E+06  5.55683214E-09  7.17280508E+04  1.15942587E+00  0.00000000E+00
  1.13521831E+06  7.61480528E+06  5.55804405E-09  7.17307950E+04  1.15932922E+00  0.00000000E+00
  1.13557904E+06  7.61363650E+06  5.55925540E-09  7.17335393E+04  1.15923274E+00  0.00000000E+00
  1.13593977E+06  7.61246899E+06  5.56046619E-09  7.17362836E+04  1.15913643E+00  0.00000000E+00
  1.13630050E+06  7.61130274E+06  5.56167643E-09  7.17390278E+04  1.15904029E+00  0.00000000E+00
  1.13666123E+06  7.61013776E+06  5.56288612E-09  7.17417721E+04  1.15894433E+00  0.00000000E+00
  1.13702196E+06  7.60897404E+06  5.56409525E-09  7.17445164E+04  1.15884853E+00  0.00000000E+00
  1.13738269E+06  7.60781158E+06  5.56530384E-09  7.17472606E+04  1.15875291E+00  0.00000000E+00
  1.13774342E+06  7.60665037E+06  5.56651187E-09  7.17500049E+04  1.15865746E+00  0.00000000E+00
  1.13810415E+06  7.60549042E+06  5.56771936E-09  7.17527492E+04  1.15856218E+00  0.00000000E+00
  1.13846488E+06  7.60433172E+06  5.56892630E-09  7.17554934E+04  1.15846707E+00  0.00000000E+00
  1.13882561E+06  7.60317427E+06  5.57013269E-09  7.17582377E+04  1.15837212E+00  0.00000000E+00
  1.13918634E+06  7.60201807E+06  5.57133853E-09  7.17609820E+04  1.15827735E+00  0.00000000E+00
  1.13954707E+06  7.60086311E+06  5.57254383E-09  7.17637263E+04  1.15818275E+00  0.00000000E+00
  1.13990780E+06  7.59970939E+06  5.57374859E-09  7.17664705E+04  1.15808831E+00  0.00000000E+00
  1.14026854E+06  7.59855691E+06  5.57495280E-09  7.17692148E+04  1.15799404E+00  0.00000000E+00
  1.14062927E+06  7.59740567E+06  5.57615647E-09  7.17719591E+04  1.15789994E+00  0.00000000E+00
  1.14099000E+06  7.59625566E+06  5.57735960E-09  7.17747033E+04  1.15780601E+00  0.00000000E+00
  1.14135073E+06  7.59510688E+06  5.57856218E-09  7.17774476E+04  1.15771225E+00  0.00000000E+00
  1.14171146E+06  7.59395933E+06  5.57976423E-09  7.17801919E+04  1.15761865E+00  0.00000000E+00
  1.14207219E+06  7.59281301E+06  5.58096574E-09  7.17829361E+04  1.15752522E+00  0.00000000E+00
  1.14243292E+06  7.59166791E+06  5.58216672E-09  7.17856804E+04  1.15743195E+00  0.00000000E+00
  1.14279365E+06  7.59052404E+06  5.58336715E-09  7.17884247E+04  1.15733885E+00  0.00000000E+00
  1.14315438E+06  7.58938138E+06  5.58456705E-09  7.17911689E+04  1.15724592E+00  0.00000000E+00
  1.14351511E+06  7.58823994E+06  5.58576642E-09  7.17939132E+04  1.15715315E+00  0.00000000E+00
  1.14387584E+06  7.58709972E+06  5.58696525E-09  7.17966575E+04  1.15706055E+00  0.00000000E+00
  1.14423657E+06  7.58596071E+06  5.58816355E-09  7.17994017E+04  1.15696811E+00  0.00000000E+00
  1.14459730E+06  7.58482290E+06  5.58936132E-09  7.18021460E+04  1.15687583E+00  0.00000000E+00
  1.14495803E+06  7.58368631E+06  5.59055856E-09  7.18048903E+04  1.15678372E+00  0.00000000E+00
  1.14531876E+06  7.58255092E+06  5.59175527E-09  7.18076346E+04  1.15669178E+00  0.00000000E+00
  1.14567949E+06  7.58141673E+06  5.59295145E-09  7.18103788E+04  1.15659999E+00  0.00000000E+00
  1.14604022E+06  7.58028375E+06  5.59414710E-09  7.18131231E+04  1.15650837E+00  0.00000000E+00
  1.14640095E+06  7.57915196E+06  5.59534222E-09  7.18158674E+04  1.15641691E+00  0.00000000E+00
  1.14676168E+06  7.57802136E+06  5.59653682E-09  7.18186116E+04  1.15632562E+00  0.00000000E+00
  1.14712241E+06  7.57689196E+06  5.59773090E-09  7.18213559E+04  1.15623448E+00  0.00000000E+00
  1.14748314E+06  7.57576375E+06  5.59892445E-09  7.18241002E+04  1.15614351E+00  0.00000000E+00
  1.14784387E+06  7.57463673E+06  5.60011747E-09  7.18268444E+04  1.15605270E+00  0.00000000E+00
  1.14820460E+06  7.57351090E+06  5.60130998E-09  7.18295887E+04  1.15596205E+00  0.00000000E+00
  1.14856533E+06  7.57238625E+06  5.60250196E-09  7.18323330E+04  1.15587156E+00  0.00000000E+00
  1.14892606E+06  7.57126278E+06  5.60369342E-09  7.18350772E+04  1.15578123E+00  0.00000000E+00
  1.14928679E+06  7.57014049E+06  5.60488437E-09  7.18378215E+04  1.15569106E+00  0.00000000E+00
  1.14964752E+06  7.56901937E+06  5.60607479E-09  7.18405658E+04  1.15560105E+00  0.00000000E+00
  1.15000825E+06  7.56789943E+06  5.60726470E-09  7.18433100E+04  1.15551120E+00  0.00000000E+00
  1.15036898E+06  7.56678066E+06  5.60845409E-09  7.18460543E+04  1.15542151E+00  0.00000000E+00
  1.15072971E+06  7.56566306E+06  5.60964297E-09  7.18487986E+04  1.15533198E+00  0.00000000E+00
  1.15109044E+06  7.56454663E+06  5.61083133E-09  7.18515429E+04  1.15524261E+00  0.00000000E+00
  1.15145117E+06  7.56343137E+06  5.61201918E-09  7.18542871E+04  1.15515339E+00  0.00000000E+00
  1.15181191E+06  7.56231726E+06  5.61320652E-09  7.18570314E+04  1.15506433E+00  0.00000000E+00
  1.15217264E+06  7.56120432E+06  5.61439334E-09  7.18597757E+04  1.15497543E+00  0.00000000E+00
  1.15253337E+06  7.56009253E+06  5.61557966E-09  7.18625199E+04  1.15488669E+00  0.00000000E+00
  1.15289410E+06  7.55898190E+06  5.61676546E-09  7.18652642E+04  1.15479810E+00  0.00000000E+00
  1.15325483E+06  7.55787243E+06  5.61795075E-09  7.18680085E+04  1.15470967E+00  0.00000000E+00
  1.15361556E+06  7.55676410E+06  5.61913554E-09  7.18707527E+04  1.15462140E+00  0.00000000E+00
  1.15397629E+06  7.55565693E+06  5.62031982E-09  7.18734970E+04  1.15453328E+00  0.00000000E+00
